language	gold_label	sentence1	sentence2	promptID	pairID	genre	source_dataset
es	contradiction	No fue otra cosa.	Fue otra cosa.	20_esxnli	59_esxnli	newspaper	esxnli
es	entailment	No fue otra cosa.	Fue esa cosa.	20_esxnli	60_esxnli	newspaper	esxnli
es	entailment	Conseguía el material original gracias a sus contactos en establecimientos de ocio y bares, que le vendían las botellas vacías con los precintos y cajas originales.	El material procedía de bares y otros establecimientos de ocio.	21_esxnli	61_esxnli	newspaper	esxnli
es	contradiction	Conseguía el material original gracias a sus contactos en establecimientos de ocio y bares, que le vendían las botellas vacías con los precintos y cajas originales.	Compraba las botellas llenas y por cajas.	21_esxnli	62_esxnli	newspaper	esxnli
es	neutral	Conseguía el material original gracias a sus contactos en establecimientos de ocio y bares, que le vendían las botellas vacías con los precintos y cajas originales.	Los bares solo le vendían las botellas por cajas.	21_esxnli	63_esxnli	newspaper	esxnli
es	neutral	Actualmente, tres de cada cuatro cerdos ibéricos puros de alimentación exclusiva con bellotas sacrificados en la última campaña son 5J.	Los cerdos ibéricos viven en Dehesas.	26_esxnli	76_esxnli	newspaper	esxnli
es	contradiction	Actualmente, tres de cada cuatro cerdos ibéricos puros de alimentación exclusiva con bellotas sacrificados en la última campaña son 5J.	Los cerdos ibéricos no se alimetan exclusivamente de bellotas.	26_esxnli	77_esxnli	newspaper	esxnli
es	entailment	¡¡¡LA VERDAD, ESTO ES DE PAÍSES TERCERMINDISTAS Y REPUBLICAS BANANERAS, QUE LES IMPORTA UN CARAJO QUE TENGAMOS QUE PAGAR MÁS, PARA RECIBIR MENOS Y EN EL PEOR DE LOS CASOS, UN SERVICIO MALISIMO!!!	Cada vez tenemos menos dinero.	27_esxnli	79_esxnli	newspaper	esxnli
es	contradiction	¡¡¡LA VERDAD, ESTO ES DE PAÍSES TERCERMINDISTAS Y REPUBLICAS BANANERAS, QUE LES IMPORTA UN CARAJO QUE TENGAMOS QUE PAGAR MÁS, PARA RECIBIR MENOS Y EN EL PEOR DE LOS CASOS, UN SERVICIO MALISIMO!!!	Deberíamos de recibir más y pagar menos.	27_esxnli	80_esxnli	newspaper	esxnli
es	neutral	¡¡¡LA VERDAD, ESTO ES DE PAÍSES TERCERMINDISTAS Y REPUBLICAS BANANERAS, QUE LES IMPORTA UN CARAJO QUE TENGAMOS QUE PAGAR MÁS, PARA RECIBIR MENOS Y EN EL PEOR DE LOS CASOS, UN SERVICIO MALISIMO!!!	Hay países que quieren mejorar su servicio a la ciudadanía en general.	27_esxnli	81_esxnli	newspaper	esxnli
es	neutral	HELSINKI (Reuters) - Un ingeniero informático finlandés que perdió uno de sus dedos en un accidente de motocicleta ha dado un nuevo uso a la prótesis que se le colocó en la mano: una memoria USB.	Un ingeniero informático finlandés está contento por usar una memoria USB en su pròtesis en el dedo de la mano	32_esxnli	94_esxnli	newspaper	esxnli
es	entailment	HELSINKI (Reuters) - Un ingeniero informático finlandés que perdió uno de sus dedos en un accidente de motocicleta ha dado un nuevo uso a la prótesis que se le colocó en la mano: una memoria USB.	Un ingeniero informático finlandés usa una memoria USB en su pròtesis en el dedo de la mano	32_esxnli	95_esxnli	newspaper	esxnli
es	contradiction	HELSINKI (Reuters) - Un ingeniero informático finlandés que perdió uno de sus dedos en un accidente de motocicleta ha dado un nuevo uso a la prótesis que se le colocó en la mano: una memoria USB.	no se puede colocar una memoria USB en una prótesis.	32_esxnli	96_esxnli	newspaper	esxnli
es	contradiction	Ahora sólo funciona en Madrid, donde 116 hombres llevan un brazalete anti-maltrato.	Funciona en toda España.	34_esxnli	101_esxnli	newspaper	esxnli
es	entailment	Ahora sólo funciona en Madrid, donde 116 hombres llevan un brazalete anti-maltrato.	El brazalete monitoriza la posición del hombre.	34_esxnli	102_esxnli	newspaper	esxnli
es	contradiction	Es un camino muy largo y se pasa mal, pero se sale.	Es imposible salir.	35_esxnli	103_esxnli	newspaper	esxnli
es	neutral	Es un camino muy largo y se pasa mal, pero se sale.	Siempres se sale.	35_esxnli	105_esxnli	newspaper	esxnli
es	contradiction	Hay que joderse con la hipocresía en la prensa / opinión pública.	La prensa pública está libre de hipocresía.	37_esxnli	109_esxnli	newspaper	esxnli
es	entailment	Hay que joderse con la hipocresía en la prensa / opinión pública.	Hay mucha hipocresía en la prensa pública.	37_esxnli	111_esxnli	newspaper	esxnli
es	contradiction	Los sionistas se aseguran de la impunidad mediante el control de la economía mundial y de los medios de comunicación.	Los sionistas no hacen nada malo.	39_esxnli	115_esxnli	newspaper	esxnli
es	entailment	Los sionistas se aseguran de la impunidad mediante el control de la economía mundial y de los medios de comunicación.	los sionistas intentan controlar la economía mundial y los medios de comunicación.	39_esxnli	116_esxnli	newspaper	esxnli
es	neutral	Los sionistas se aseguran de la impunidad mediante el control de la economía mundial y de los medios de comunicación.	Los sionistas son impunes	39_esxnli	117_esxnli	newspaper	esxnli
es	entailment	Estos arquitectos de renombre dan asco.	Tengo una opinión negativa sobre ciertos arquitectos de renombre.	41_esxnli	121_esxnli	newspaper	esxnli
es	contradiction	Estos arquitectos de renombre dan asco.	Me encantan esos arquitectos de renombre.	41_esxnli	122_esxnli	newspaper	esxnli
es	neutral	Estos arquitectos de renombre dan asco.	Esos arquitectos de renombre son caros.	41_esxnli	123_esxnli	newspaper	esxnli
es	contradiction	El incremento se produce "a fin de evitar el cumplimiento de la nueva norma".	El incremento no está relacionado con el cambio de normativa	42_esxnli	124_esxnli	newspaper	esxnli
es	neutral	El incremento se produce "a fin de evitar el cumplimiento de la nueva norma".	El incremento se cifra en un 3%	42_esxnli	125_esxnli	newspaper	esxnli
es	entailment	El incremento se produce "a fin de evitar el cumplimiento de la nueva norma".	Se ha publicado una nueva norma	42_esxnli	126_esxnli	newspaper	esxnli
es	entailment	Tampoco se tiene derecho a vacaciones cuando se ha estado en situaciones de inactividad que computan como de trabajo efectivo a efectos de vacaciones, pero éstas se ha prolongado durante todo el año natural.	Estando de baja el año completo no te corresponden vacaciones	43_esxnli	127_esxnli	newspaper	esxnli
es	neutral	Tampoco se tiene derecho a vacaciones cuando se ha estado en situaciones de inactividad que computan como de trabajo efectivo a efectos de vacaciones, pero éstas se ha prolongado durante todo el año natural.	Un año son 12 meses	43_esxnli	128_esxnli	newspaper	esxnli
es	contradiction	Tampoco se tiene derecho a vacaciones cuando se ha estado en situaciones de inactividad que computan como de trabajo efectivo a efectos de vacaciones, pero éstas se ha prolongado durante todo el año natural.	Estando de baja el año completo te corresponden vacaciones	43_esxnli	129_esxnli	newspaper	esxnli
es	contradiction	No es posible tanta crueldad!!!!	La crueldad no extraña a nadie	46_esxnli	136_esxnli	newspaper	esxnli
es	entailment	No es posible tanta crueldad!!!!	La crueldad existe	46_esxnli	137_esxnli	newspaper	esxnli
es	neutral	No es posible tanta crueldad!!!!	Existe muchas crueldad	46_esxnli	138_esxnli	newspaper	esxnli
es	entailment	Pero las mafias seguiran operando, en 4 dias fuera y santas pascuas.	Hay mafias.	47_esxnli	139_esxnli	newspaper	esxnli
es	neutral	Pero las mafias seguiran operando, en 4 dias fuera y santas pascuas.	Hay operaciones contra las mafias.	47_esxnli	141_esxnli	newspaper	esxnli
es	contradiction	En Sant Quirze también han quemado siete vehículos.	Solo se quemaron 5 cohes en Sant Quirze	48_esxnli	142_esxnli	newspaper	esxnli
es	neutral	En Sant Quirze también han quemado siete vehículos.	El humo creado al quemarse 7 coches provocó la intoxicación de 3 vecinas	48_esxnli	143_esxnli	newspaper	esxnli
es	entailment	En Sant Quirze también han quemado siete vehículos.	7 conductores de Sant Quirze se han quedado sin coche.	48_esxnli	144_esxnli	newspaper	esxnli
es	neutral	En 1996, Michael me pidió que le cediera mi esperma y yo le dije que sí, continúa.	El esperma le fue cedido a Michael debido a sus problemas de fertilidad.	49_esxnli	145_esxnli	newspaper	esxnli
es	entailment	En 1996, Michael me pidió que le cediera mi esperma y yo le dije que sí, continúa.	Me mostré dispuesto a cederle el esperma a Michael.	49_esxnli	146_esxnli	newspaper	esxnli
es	contradiction	En 1996, Michael me pidió que le cediera mi esperma y yo le dije que sí, continúa.	En 1997 fue la primera vez que Michael me planteó la idea de cederle mi esperma.	49_esxnli	147_esxnli	newspaper	esxnli
es	entailment	Es que soy un julandrón.	Pongo excusas sobre mi comportamiento.	50_esxnli	148_esxnli	newspaper	esxnli
es	contradiction	Es que soy un julandrón.	Soy una persona muy cauta.	50_esxnli	149_esxnli	newspaper	esxnli
es	neutral	Es que soy un julandrón.	Me gusta salir por la noche.	50_esxnli	150_esxnli	newspaper	esxnli
es	neutral	'El internado', 'Perdidos', 'Hospital Central', 'Kyle XY' y 'Desaparecida' son las opciones de ficción de esta noche.	'Perdidos' y 'El internado' se proyectan también durante el día.	52_esxnli	154_esxnli	newspaper	esxnli
es	entailment	'El internado', 'Perdidos', 'Hospital Central', 'Kyle XY' y 'Desaparecida' son las opciones de ficción de esta noche.	Esta noche se proyectan diferentes series.	52_esxnli	155_esxnli	newspaper	esxnli
es	contradiction	'El internado', 'Perdidos', 'Hospital Central', 'Kyle XY' y 'Desaparecida' son las opciones de ficción de esta noche.	'El internado', 'Perdidos', 'Hospital Central', 'Kyle XY' y 'Desaparecida' se proyectan a la vez.	52_esxnli	156_esxnli	newspaper	esxnli
es	neutral	Según Paunero, falta conciencia social de que, según el Código Penal, se puede condenar a una persona que maltrata a un animal a penas de cárcel, a lo que se une que todavía cuesta mucho que se realice una instrucción completa con todas las pruebas para demostrar los hechos denunciados.	Las denuncias por maltrato a animales son numerosas pero no se instruyen totalmente.	53_esxnli	157_esxnli	newspaper	esxnli
es	contradiction	Según Paunero, falta conciencia social de que, según el Código Penal, se puede condenar a una persona que maltrata a un animal a penas de cárcel, a lo que se une que todavía cuesta mucho que se realice una instrucción completa con todas las pruebas para demostrar los hechos denunciados.	Hay muchas personas encarceladas por maltratar a animales.	53_esxnli	158_esxnli	newspaper	esxnli
es	entailment	Según Paunero, falta conciencia social de que, según el Código Penal, se puede condenar a una persona que maltrata a un animal a penas de cárcel, a lo que se une que todavía cuesta mucho que se realice una instrucción completa con todas las pruebas para demostrar los hechos denunciados.	La gente no es consciente de que se puede condenar a una persona por maltratar a un animal.	53_esxnli	159_esxnli	newspaper	esxnli
es	neutral	Ahora el Ayuntamiento tendrá que volver a calcular las tarifas del vado.	Las tarifas del vado aumentarán	54_esxnli	160_esxnli	newspaper	esxnli
es	contradiction	Ahora el Ayuntamiento tendrá que volver a calcular las tarifas del vado.	El Ayuntamiento mantendrá las tarifas del vado del año anterior	54_esxnli	161_esxnli	newspaper	esxnli
es	entailment	Ahora el Ayuntamiento tendrá que volver a calcular las tarifas del vado.	El Ayuntamiento cambiará las tarifas del vado	54_esxnli	162_esxnli	newspaper	esxnli
es	neutral	Esperamos aquí a todo aquel que quiera participar y proponer actividades, explicaba ayer Cruz, uno de los okupas.	Cruz: Habrá cursos de Kapoeira en el local.	55_esxnli	163_esxnli	newspaper	esxnli
es	contradiction	Esperamos aquí a todo aquel que quiera participar y proponer actividades, explicaba ayer Cruz, uno de los okupas.	Cruz era el dueño de la propiedad.	55_esxnli	164_esxnli	newspaper	esxnli
es	entailment	Esperamos aquí a todo aquel que quiera participar y proponer actividades, explicaba ayer Cruz, uno de los okupas.	Todas las ideas serán bienvenidas.	55_esxnli	165_esxnli	newspaper	esxnli
es	neutral	Algunas afectadas trasladaron su expediente desde Sevilla cuando se anunció la técnica.	Expedientes se perdieron en el traslado.	56_esxnli	166_esxnli	newspaper	esxnli
es	entailment	Algunas afectadas trasladaron su expediente desde Sevilla cuando se anunció la técnica.	Algunos expedientes fueron trasladados.	56_esxnli	167_esxnli	newspaper	esxnli
es	contradiction	Algunas afectadas trasladaron su expediente desde Sevilla cuando se anunció la técnica.	Ningún expediente fue trasladado.	56_esxnli	168_esxnli	newspaper	esxnli
es	entailment	Y es que muchos parking han aprovechado la entrada en vigor de la Ley de Mejora de la Protección de Consumidores para subir las tarifas.	La Ley de Mejora de la Protección de Consumidores ha entrado en vigor	57_esxnli	169_esxnli	newspaper	esxnli
es	contradiction	Y es que muchos parking han aprovechado la entrada en vigor de la Ley de Mejora de la Protección de Consumidores para subir las tarifas.	La Ley de Mejora de la Protección de Consumidores no ha entrado en vigor	57_esxnli	170_esxnli	newspaper	esxnli
es	neutral	Y es que muchos parking han aprovechado la entrada en vigor de la Ley de Mejora de la Protección de Consumidores para subir las tarifas.	Los dueños de los Parkings se han enriquecido	57_esxnli	171_esxnli	newspaper	esxnli
es	entailment	Llegó a alcanzar los 200 km/h.	Alcanzó los 200 por hora.	58_esxnli	172_esxnli	newspaper	esxnli
es	neutral	Llegó a alcanzar los 200 km/h.	iba muy rápido.	58_esxnli	173_esxnli	newspaper	esxnli
es	contradiction	Llegó a alcanzar los 200 km/h.	Fue muy lento no paso de 10 km/h.	58_esxnli	174_esxnli	newspaper	esxnli
es	entailment	La localidad es "Nívar".	Hay una localidad llamada Nívar.	59_esxnli	175_esxnli	newspaper	esxnli
es	contradiction	La localidad es "Nívar".	No existe ninguna localidad llamada Nívar.	59_esxnli	176_esxnli	newspaper	esxnli
es	neutral	La localidad es "Nívar".	Nívar es una localidad situada en España.	59_esxnli	177_esxnli	newspaper	esxnli
es	contradiction	Desgraciadamente autonomía y peso están mal relacionados para ser exactos.	Es muy favorable la relación entre el peso y la autonomía.	60_esxnli	178_esxnli	newspaper	esxnli
es	entailment	Desgraciadamente autonomía y peso están mal relacionados para ser exactos.	Dos de las características son el peso y la autonomía.	60_esxnli	179_esxnli	newspaper	esxnli
es	neutral	Desgraciadamente autonomía y peso están mal relacionados para ser exactos.	La autonomía es más importante que el peso.	60_esxnli	180_esxnli	newspaper	esxnli
es	contradiction	Sobra decir que la industria alimentaria también se opone.	A la industria alimentaria ni le va ni le viene.	61_esxnli	181_esxnli	newspaper	esxnli
es	entailment	Sobra decir que la industria alimentaria también se opone.	La industria alimentaria está en contra.	61_esxnli	182_esxnli	newspaper	esxnli
es	neutral	Sobra decir que la industria alimentaria también se opone.	Es la mayor preocoupación de la industria alimentaria ahora mismo.	61_esxnli	183_esxnli	newspaper	esxnli
es	entailment	La cifra supera en 15.000 por persona los costes calculados anteriormente.	Los costes estaban calculados por debajo.	62_esxnli	184_esxnli	newspaper	esxnli
es	neutral	La cifra supera en 15.000 por persona los costes calculados anteriormente.	No es fácil calcular los costes.	62_esxnli	185_esxnli	newspaper	esxnli
es	contradiction	La cifra supera en 15.000 por persona los costes calculados anteriormente.	Los costes estaban bien claculados.	62_esxnli	186_esxnli	newspaper	esxnli
es	neutral	Les ofrecían un aumento de sueldo del 33% y no lo han aceptado.	Los trabajadores seguiran en huelga, despues de rechazar la subida de sueldo.	63_esxnli	187_esxnli	newspaper	esxnli
es	contradiction	Les ofrecían un aumento de sueldo del 33% y no lo han aceptado.	Los trabajadoren han aceptado una subida de sueldo.	63_esxnli	188_esxnli	newspaper	esxnli
es	entailment	Les ofrecían un aumento de sueldo del 33% y no lo han aceptado.	No cobraran mas que antes, tras rechazar la subida salarial.	63_esxnli	189_esxnli	newspaper	esxnli
es	contradiction	La obsesión por lo portátil, por reducir los objetos a su mínima expresión, llegó a su extremo en el manga y la serie "Dragon Ball", donde objetos tales como casas, coches o naves se contenían en pequeñas cápsulas.	Hay obsesión por ampliar los objetos a tamaño máximo.	64_esxnli	190_esxnli	newspaper	esxnli
es	entailment	La obsesión por lo portátil, por reducir los objetos a su mínima expresión, llegó a su extremo en el manga y la serie "Dragon Ball", donde objetos tales como casas, coches o naves se contenían en pequeñas cápsulas.	En el manga y la serie "Dragon Ball" casas, coches o naves se contenían en pequeñas cápsulas	64_esxnli	191_esxnli	newspaper	esxnli
es	neutral	La obsesión por lo portátil, por reducir los objetos a su mínima expresión, llegó a su extremo en el manga y la serie "Dragon Ball", donde objetos tales como casas, coches o naves se contenían en pequeñas cápsulas.	En el manga y la serie "Dragon Ball" todos los objetos se contenían en pequeñas cápsulas	64_esxnli	192_esxnli	newspaper	esxnli
es	contradiction	Hoy comienza el salón Sicur en Ifema.	Hoy abre sus puertas el salón Sicur en Cataluña.	65_esxnli	193_esxnli	newspaper	esxnli
es	neutral	Hoy comienza el salón Sicur en Ifema.	La feria durará tres días.	65_esxnli	195_esxnli	newspaper	esxnli
es	contradiction	Así que si encuentras alguno, ten mucho cuidado y respétalos.	Hay que acariciar a lo que encuentres.	66_esxnli	196_esxnli	newspaper	esxnli
es	entailment	Así que si encuentras alguno, ten mucho cuidado y respétalos.	Lo que encuentres, mejor no molestarlo.	66_esxnli	197_esxnli	newspaper	esxnli
es	neutral	Así que si encuentras alguno, ten mucho cuidado y respétalos.	El oso es lo que puedes encontrarlo.	66_esxnli	198_esxnli	newspaper	esxnli
es	contradiction	Ademas pajearse es hacer el amor con la persona que mas se quiere, uno mismo.	Si te pajeas es porque no te quieres.	67_esxnli	199_esxnli	newspaper	esxnli
es	neutral	Ademas pajearse es hacer el amor con la persona que mas se quiere, uno mismo.	Paja pija, siempre con condón.	67_esxnli	200_esxnli	newspaper	esxnli
es	entailment	Ademas pajearse es hacer el amor con la persona que mas se quiere, uno mismo.	Las pajas te las haces a ti mismo.	67_esxnli	201_esxnli	newspaper	esxnli
es	contradiction	L.: Sí, vamos a pasar por Alicante.	No somos nosotros los que van a pasar por Alicante.	68_esxnli	202_esxnli	newspaper	esxnli
es	neutral	L.: Sí, vamos a pasar por Alicante.	Nos vamos a comer una paella en Alicante.	68_esxnli	203_esxnli	newspaper	esxnli
es	entailment	L.: Sí, vamos a pasar por Alicante.	Vamos a ver Alicante	68_esxnli	204_esxnli	newspaper	esxnli
es	neutral	Pero, ¿qué os da el PSOE?.	El PSOE nos da un presidente muy guapo.	69_esxnli	205_esxnli	newspaper	esxnli
es	contradiction	Pero, ¿qué os da el PSOE?.	Todos tienen muy claro lo que ofrece el PSOE.	69_esxnli	206_esxnli	newspaper	esxnli
es	entailment	Pero, ¿qué os da el PSOE?.	Hay alguien que pone en duda si el PSOE nos da algo.	69_esxnli	207_esxnli	newspaper	esxnli
es	neutral	La Cañada: La Asociación de Vecinos de la Cañada han presentado una demanda contra la construcción de 59 chalés en un monte de utilidad pública por el que discurren las canalizaciones de aguas fecales.	La Asociación de Vecinos de la Cañada está asesorada por un bufete de abogados	70_esxnli	208_esxnli	newspaper	esxnli
es	entailment	La Cañada: La Asociación de Vecinos de la Cañada han presentado una demanda contra la construcción de 59 chalés en un monte de utilidad pública por el que discurren las canalizaciones de aguas fecales.	Se ha presentado una demanda contra la construcción de 59 chalés	70_esxnli	209_esxnli	newspaper	esxnli
es	contradiction	La Cañada: La Asociación de Vecinos de la Cañada han presentado una demanda contra la construcción de 59 chalés en un monte de utilidad pública por el que discurren las canalizaciones de aguas fecales.	Los 59 chalés se construirán sin ninguna oposición	70_esxnli	210_esxnli	newspaper	esxnli
es	entailment	En el centro de Atenas una brigada policial lanzó bombas de gas a una marcha de cerca de 3.000 manifestantes, quienes lanzaron piedras y rompieron vitrinas de tiendas ubicadas a los lados.	En el centro de Atenas hubo un enfrentamiento entre una brigada policial y unos manifestantes	71_esxnli	211_esxnli	newspaper	esxnli
es	contradiction	En el centro de Atenas una brigada policial lanzó bombas de gas a una marcha de cerca de 3.000 manifestantes, quienes lanzaron piedras y rompieron vitrinas de tiendas ubicadas a los lados.	En Atenas nunca se hacen manifestaciones	71_esxnli	212_esxnli	newspaper	esxnli
es	neutral	En el centro de Atenas una brigada policial lanzó bombas de gas a una marcha de cerca de 3.000 manifestantes, quienes lanzaron piedras y rompieron vitrinas de tiendas ubicadas a los lados.	En Atenas se hizo una manisfestación que acarreó destrozos	71_esxnli	213_esxnli	newspaper	esxnli
es	contradiction	Nos envían un interesante anuncio de oferta de trabajo.	La oferta de trabajo no es interesante	72_esxnli	214_esxnli	newspaper	esxnli
es	entailment	Nos envían un interesante anuncio de oferta de trabajo.	Nos ha llegado una oferta de trabajo	72_esxnli	215_esxnli	newspaper	esxnli
es	neutral	Nos envían un interesante anuncio de oferta de trabajo.	Es un trabajo de periodista	72_esxnli	216_esxnli	newspaper	esxnli
es	contradiction	La media estatal de enlaces entre mujeres es bastante más baja; se queda en el 32%.	La media estatal de enlaces entre mujeres es mas alta.	77_esxnli	229_esxnli	newspaper	esxnli
es	neutral	La media estatal de enlaces entre mujeres es bastante más baja; se queda en el 32%.	Los enlaces están bajando en general.	77_esxnli	230_esxnli	newspaper	esxnli
es	entailment	La media estatal de enlaces entre mujeres es bastante más baja; se queda en el 32%.	La media entre hombres es bastante mas alta.	77_esxnli	231_esxnli	newspaper	esxnli
es	neutral	Por favor, sres ingleses, invéntense un cuento que los normales podamos creer.	Los cuentos de Andersen no fueron escritos por los sires ingleses.	78_esxnli	232_esxnli	newspaper	esxnli
es	contradiction	Por favor, sres ingleses, invéntense un cuento que los normales podamos creer.	La información de los sires era cierta.	78_esxnli	233_esxnli	newspaper	esxnli
es	entailment	Por favor, sres ingleses, invéntense un cuento que los normales podamos creer.	Los normales somos incredulos.	78_esxnli	234_esxnli	newspaper	esxnli
es	neutral	La crisis ha afectado a la demanda de vivienda libre y protegida.	La demanda de vivienda protegida es superior a la de vivienda libre.	79_esxnli	235_esxnli	newspaper	esxnli
es	contradiction	La crisis ha afectado a la demanda de vivienda libre y protegida.	La demanda de vivienda libre y protegida continúa igual a pesar de la crisis.	79_esxnli	236_esxnli	newspaper	esxnli
es	entailment	La crisis ha afectado a la demanda de vivienda libre y protegida.	Hay dos tipos de vivienda: libre y protegida.	79_esxnli	237_esxnli	newspaper	esxnli
es	entailment	Sheryl Crow, recién separada del ciclista Lance Armstrong, a su llegada a los Grammy.	Sheryl Crow acudió a los Grammy recien separada.	80_esxnli	238_esxnli	newspaper	esxnli
